# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
19594 2990 0  6028
      178      1841 8.7424813213333215161e-034
      178      1842 3.4490887396757860413e-009
      179      1781 -7.734215298666660055e-033
      179      1782 -2.0903848800633145766e-007
      179      1785 1.5369404937332973412e-032
      179      1786 -0.05975908698567060362
      179      1801 -2.7804791833270394922e-034
      179      1802 -0.059918750768775397297
      179      1805 -1.5661209633999176991e-032
      179      1806 -0.060078494070071083999
      179      1821 7.7782638220000473409e-033
      179      1822 1.9578545596603616485e-007
      180      1781 -8.5551882313333277837e-034
      180      1782 -3.8906234912168463618e-009
      180      1785 1.6886844705999606628e-033
      180      1786 -9.181145912226740411e-008
      180      1801 -6.1097801766598745931e-035
      180      1802 -9.5362322557393770402e-008
      180      1805 -1.753356293733242521e-033
      180      1806 -1.0027344828192819103e-007
      180      1821 8.6510611986667234939e-034
      180      1822 3.663913109648565715e-009
      181      1761 -7.7015774100000201096e-033
      181      1762 -2.2337652431925203445e-007
      181      1765 1.5308368923333988746e-032
      181      1766 -0.059491722478018739528
      181      1781 -2.274573330002761432e-034
      181      1782 -0.059625779794711883386
      181      1785 -1.5567456257333779022e-032
      181      1786 -0.059759923139623333244
      181      1801 7.7342152986666586865e-033
      181      1802 2.0903848804926586369e-007
      182      1761 -8.4724707613333550448e-034
      182      1762 -4.1374879316676834141e-009
      182      1765 1.6727600029334044007e-033
      182      1766 -9.8485459475912815559e-008
      182      1781 -5.5130650500030269119e-035
      182      1782 -1.0218911296017175876e-007
      182      1785 -1.7333908219333827668e-033
      182      1786 -1.073739530871360204e-007
      182      1801 8.5551882313333277837e-034
      182      1802 3.8906234912169174993e-009
      183      1741 -7.6622393099997018015e-033
      183      1742 -2.3832650616331316207e-007
      183      1745 1.5225438549998702432e-032
      183      1746 -0.059199150047258786156
      183      1761 -2.5426538333412954135e-034
      183      1762 -0.059345838165740696923
      183      1765 -1.5497940716665686629e-032
      183      1766 -0.059492615984114434469
      183      1781 7.7015774100000214781e-033
      183      1782 2.2337652416269324074e-007
      184      1741 -8.383127855999673799e-034
      184      1742 -4.3974002695319616641e-009
      184      1745 1.6546067798665252457e-033
      184      1746 -1.055028233285009713e-007
      184      1761 -5.7613632466753426489e-035
      184      1762 -1.094893802519468902e-007
      184      1765 -1.7162283015998928003e-033
      184      1766 -1.150354112025805085e-007
      184      1781 8.4724707613333550448e-034
      184      1782 4.1374879316674046542e-009
      185      1721 -7.6237469753333296323e-033
      185      1722 -2.5409464315950813784e-007
      185      1725 1.514844436066748761e-032
      185      1726 -0.058906878292887113191
      185      1741 -2.5301416866746956182e-034
      185      1742 -0.059053443518675655111
      185      1745 -1.5423518690001158484e-032
      185      1746 -0.059200103353286147312
      185      1761 7.6622393100003148695e-033
      185      1762 2.3832650609479158477e-007
      186      1721 -8.2953713873333279752e-034
      186      1722 -4.6725491854599839185e-009
      186      1725 1.6372248964667560643e-033
      186      1726 -1.1295421936199271907e-007
      186      1741 -5.7036673633422278712e-035
      186      1742 -1.1719787513653041993e-007
      186      1745 -1.6986443625334602505e-033
      186      1746 -1.2309242440663463469e-007
      186      1761 8.3831278560003443423e-034
      186      1762 4.397400269532180867e-009
      187      1701 -7.5852505099996836137e-033
      187      1702 -2.7072871635648587674e-007
      187      1705 1.50714401366655414e-032
      187      1706 -0.058614923288884276942
      187      1721 -2.5304109800080365031e-034
      187      1722 -0.058761359077951602625
      187      1725 -1.5346543540665869236e-032
      187      1726 -0.058907894671458523039
      187      1741 7.6237469753333351061e-033
      187      1742 2.540946431712175213e-007
      188      1701 -8.2082866726663211302e-034
      188      1702 -4.9644021985323985986e-009
      188      1705 1.619976332866545468e-033
      188      1706 -1.2084582995806328069e-007
      188      1721 -5.6599077200086092129e-035
      188      1722 -1.2536956399172874672e-007
      188      1725 -1.6809236584665792312e-033
      188      1726 -1.3164441610383013019e-007
      188      1741 8.2953713873333331069e-034
      188      1742 4.6725491854600120426e-009
      189      1681 -7.54533378733329399e-033
      189      1682 -2.8827258569206343219e-007
      189      1685 1.4998670538000329417e-032
      189      1686 -0.05832330193333022661
      189      1701 -2.5519585066726746903e-034
      189      1702 -0.058469601436933832384
      189      1705 -1.5269561903334662776e-032
      189      1706 -0.058616006203752721304
      189      1721 7.5852505100002953133e-033
      189      1722 2.7072871645276302965e-007
      190      1681 -8.1203932019999599853e-034
      190      1682 -5.2743559472043263203e-009
      190      1685 1.6033029240667028303e-033
      190      1686 -1.2921403208978431959e-007
      190      1701 -5.6385747266730424938e-035
      190      1702 -1.3402887417497814205e-007
      190      1705 -1.6633383362001430934e-033
      190      1706 -1.407034387522005811e-007
      190      1721 8.2082866726669831206e-034
      190      1722 4.9644021985330131938e-009
      191      1661 -7.5165736746666947703e-033
      191      1662 -3.0722263138051666975e-007
      191      1665 1.4934057682665597132e-032
      191      1666 -0.058074548164289113705
      191      1681 -2.1058380233413943503e-034
      191      1682 -0.058199444743845495098
      191      1685 -1.5182664611333667616e-032
      191      1686 -0.058324455023673629772
      191      1701 7.5453337873332926215e-033
      191      1702 2.882725860095178283e-007
      192      1661 -8.0449287346666992512e-034
      192      1662 -5.6091009062364065029e-009
      192      1665 1.5876262635998866393e-033
      192      1666 -1.3821594491052500869e-007
      192      1681 -5.1253386766752629201e-035
      192      1682 -1.4325946551747134531e-007
      192      1685 -1.6448543567333697713e-033
      192      1686 -1.5031145587860370275e-007
      192      1701 8.1203932019999599853e-034
      192      1702 5.2743559472050856721e-009
      193      1641 -7.4668979886666207447e-033
      193      1642 -3.2630301739387454485e-007
      193      1645 1.4834688407332876847e-032
      193      1646 -0.057741137143649881591
      193      1661 -2.9780136233249300162e-034
      193      1662 -0.057908399858073805744
      193      1665 -1.5132237016000579829e-032
      193      1666 -0.058075777054815411193
      193      1681 7.5165736746666975072e-033
      193      1682 3.0722263114502795789e-007
      194      1641 -7.9480569133332843974e-034
      194      1642 -5.9498400775885238195e-009
      194      1645 1.568425276666618266e-033
      194      1646 -1.4747790301196040729e-007
      194      1661 -6.0021523199911203944e-035
      194      1662 -1.5304290825965658659e-007
      194      1665 -1.6303452302667287437e-033
      194      1666 -1.6065234853547219973e-007
      194      1681 8.0449287346667009617e-034
      194      1682 5.6091009062358010067e-009
      195      1621 -7.4381238673333426491e-033
      195      1622 -3.473711442545865391e-007
      195      1625 1.4784196644665772747e-032
      195      1626 -0.057493153782301617549
      195      1641 -2.1067581533392340491e-034
      195      1642 -0.057617734864631703351
      195      1645 -1.5032903547334506576e-032
      195      1646 -0.057742442355721408653
      195      1661 7.4668979886666221131e-033
      195      1662 3.2630301773995187831e-007
      196      1621 -7.8738067073333455207e-034
      196      1622 -6.3240717061859814795e-009
      196      1625 1.5544572971332392316e-033
      196      1626 -1.5759967274315325977e-007
      196      1641 -5.0445157566727754648e-035
      196      1642 -1.6331577314694648037e-007
      196      1645 -1.610797488666791627e-033
      196      1646 -1.7127726332232063364e-007
      196      1661 7.9480569133332861079e-034
      196      1662 5.9498400775894800403e-009
      197      1601 -7.3981790013330275723e-033
      197      1602 -3.6910304196174567593e-007
      197      1605 1.4697206289333755669e-032
      197      1606 -0.057203065408714656725
      197      1621 -2.5538086566747083725e-034
      197      1622 -0.057348739142102533872
      197      1625 -1.4968298824667428161e-032
      197      1626 -0.057494543266879763466
      197      1641 7.4381238673333399122e-033
      197      1642 3.4737114419040177049e-007
      198      1601 -7.7884870686663465575e-034
      198      1602 -6.7142325533353893792e-009
      198      1605 1.5368267307333789528e-033
      198      1606 -1.6814137421251469354e-007
      198      1621 -5.4715219133416936651e-035
      198      1622 -1.7434818434875416896e-007
      198      1625 -1.5950653858000811867e-033
      198      1626 -1.8289595956790036868e-007
      198      1641 7.8738067073333420995e-034
      198      1642 6.3240717061857879193e-009
      199      1581 -7.3596399099999870044e-033
      199      1582 -3.9198885437574659818e-007
      199      1585 1.4620101456665944031e-032
      199      1586 -0.056913409739549246369
      199      1601 -2.5332140366746863129e-034
      199      1602 -0.057058907122780166965
      199      1605 -1.4895509715999610862e-032
      199      1606 -0.057204541820882845449
      199      1621 7.398179001333636535e-033
      199      1622 3.6910304197692450634e-007
      200      1581 -7.7052708986666505349e-034
      200      1582 -7.1241810258563883775e-009
      200      1585 1.5203456477332576799e-033
      200      1586 -1.7933375564786153498e-007
      200      1601 -5.4076075500085169465e-035
      200      1602 -1.8593618461930259122e-007
      200      1605 -1.5785680967332924104e-033
      200      1606 -1.9499830442585849437e-007
      200      1621 7.788487068666988021e-034
      200      1622 6.7142325533359915667e-009
      201      1561 -7.3196745726667032968e-033
      201      1562 -4.160966506718856428e-007
      201      1565 1.4547217728666371108e-032
      201      1566 -0.056624209237212473622
      201      1581 -2.5551623933390977841e-034
      201      1582 -0.056769521142701645511
      201      1585 -1.4818458183334274941e-032
      201      1586 -0.05691497769496822734
      201      1601 7.3596399099999897413e-033
      201      1602 3.9198885447939632587e-007
      202      1561 -7.6212656573333697563e-034
      202      1562 -7.5584790421189707954e-009
      202      1565 1.5044196041333022214e-033
      202      1566 -1.9116312440847097386e-007
      202      1581 -5.3873126200060305049e-035
      202      1582 -1.9819390803109472995e-007
      202      1585 -1.5617627117334321269e-033
      202      1586 -2.0783047975129238244e-007
      202      1601 7.7052708986666539561e-034
      202      1602 7.1241810258567457195e-009
      203      1541 -7.2894436333332836559e-033
      203      1542 -4.4214612663837082884e-007
      203      1545 1.448672191333292461e-032
      203      1546 -0.056378039708895467952
      203      1561 -2.1307214233238508943e-034
      203      1562 -0.056501878517926512613
      203      1565 -1.4731480561999697639e-032
      203      1566 -0.05662587362381459738
      203      1581 7.3196745726667060337e-033
      203      1582 4.1609665038305418405e-007
      204      1541 -7.5478575379999467729e-034
      204      1542 -8.0271815636647528828e-009
      204      1545 1.4898822212666241271e-033
      204      1546 -2.0388822860503763161e-007
      204      1561 -4.9124654566568924376e-035
      204      1562 -2.1123652702634982414e-007
      204      1565 -1.5440866587999683634e-033
      204      1566 -2.2139704057694401816e-007
      204      1581 7.6212656573333731775e-034
      204      1582 7.5584790421179186217e-009
      205      1521 -7.2480371140000203556e-033
      205      1522 -4.6894165949299890239e-007
      205      1525 1.440387111133400189e-032
      205      1526 -0.056089836221856828602
      205      1541 -2.5781031233407357128e-034
      205      1542 -0.056234741871032153937
      205      1545 -1.4671052620001198038e-032
      205      1546 -0.056379808293404026776
      205      1561 7.2894436333332836559e-033
      205      1562 4.4214612701914263182e-007
      206      1521 -7.4636399820000182795e-034
      206      1522 -8.5129022599380300849e-009
      206      1525 1.4731898274000678981e-033
      206      1526 -2.171515023085412318e-007
      206      1541 -5.3300750066743939104e-035
      206      1542 -2.2511706649530531303e-007
      206      1545 -1.5292607939334570452e-033
      206      1546 -2.3599695485970560316e-007
      206      1561 7.5478575379999484835e-034
      206      1562 8.0271815636662384992e-009
      207      1501 -7.2177773060000701364e-033
      207      1502 -4.9788405925973652777e-007
      207      1505 1.4343309368666904253e-032
      207      1506 -0.055844730977935672089
      207      1521 -2.1326341200060285298e-034
      207      1522 -0.055968134656015446071
      207      1525 -1.4588277344665701839e-032
      207      1526 -0.056091711988493254959
      207      1541 7.2480371140000189871e-033
      207      1542 4.6894165934901685389e-007
      208      1501 -7.3913279140000737638e-034
      208      1502 -9.0356596594984691617e-009
      208      1505 1.4588696791333573552e-033
      208      1506 -2.314344813651069915e-007
      208      1521 -4.8391863533394038299e-035
      208      1522 -2.3975052415801834505e-007
      208      1525 -1.5122661653999007548e-033
      208      1526 -2.5120311134828643029e-007
      208      1541 7.4636399820000165689e-034
      208      1542 8.5129022599374295518e-009
      209      1481 -7.1777544193333175969e-033
      209      1482 -5.2762254326797070059e-007
      209      1485 1.425614058199932723e-032
      209      1486 -0.055557632411878346557
      209      1501 -2.5589829666566874114e-034
      209      1502 -0.055702088247571696078
      209      1505 -1.4527799855331933941e-032
      209      1506 -0.055846722514170346607
      209      1521 7.2177773060000701364e-033
      209      1522 4.9788405869898716416e-007
      210      1481 -7.3097192659999857144e-034
      210      1482 -9.5762493579334910047e-009
      210      1485 1.4419987075332650959e-033
      210      1486 -2.4629217790306383221e-007
      210      1501 -5.2313983866564529942e-035
      210      1502 -2.5531287985776749083e-007
      210      1505 -1.4976614864665231597e-033
      210      1506 -2.6757712000308844058e-007
      210      1521 7.3913279140000720532e-034
      210      1522 9.0356596594959628044e-009
      211      1461 -7.1377133739998895501e-033
      211      1462 -5.5888284979837069e-007
      211      1465 1.4183084298001672383e-032
      211      1466 -0.055271120927664035838
      211      1481 -2.5601953466568877258e-034
      211      1482 -0.055415338133937716569
      211      1485 -1.4454877095334296219e-032
      211      1486 -0.055559742902052948466
      211      1501 7.1777544193333175969e-033
      211      1502 5.2762254340371281258e-007
      212      1461 -7.2287484173332205811e-034
      212      1462 -1.0144276103153435877e-008
      212      1465 1.4266546668001698636e-033
      212      1466 -2.6202308095020099327e-007
      212      1481 -5.190842063323487891e-035
      212      1482 -2.7160604790683642677e-007
      212      1485 -1.4818889988667649408e-033
      212      1486 -2.8459717533480561804e-007
      212      1501 7.3097192659999857144e-034
      212      1502 9.5762493579341378599e-009
      213      1441 -7.1059830266667716909e-033
      213      1442 -5.9266352292648705191e-007
      213      1445 1.4126643906666652818e-032
      213      1446 -0.055027820844888442053
      213      1461 -2.1575368766898923093e-034
      213      1462 -0.055150487309959125848
      213      1465 -1.4367769198000039766e-032
      213      1466 -0.055273356459063630042
      213      1481 7.1377133739998895501e-033
      213      1482 5.588828506319053202e-007
      214      1441 -7.1566961373334410186e-034
      214      1442 -1.0759238359520744264e-008
      214      1445 1.4130739507999986291e-033
      214      1446 -2.7891125552051821072e-007
      214      1461 -4.7501058666900255459e-035
      214      1462 -2.889108336725841445e-007
      214      1465 -1.4648447001333364665e-033
      214      1466 -3.0260018536281989838e-007
      214      1481 7.2287484173332231469e-034
      214      1482 1.014427610315768924e-008
      215      1421 -7.0742305746666860961e-033
      215      1422 -6.282753783493771893e-007
      215      1425 1.4056001355999863401e-032
      215      1426 -0.054785198609310137297
      215      1441 -2.1590077799903675545e-034
      215      1442 -0.054907588218576289241
      215      1445 -1.4297288199998345682e-032
      215      1446 -0.055030191498977268361
      215      1461 7.1059830266667703225e-033
      215      1462 5.9266352212157535906e-007
      216      1421 -7.0851327093333527074e-034
      216      1422 -1.1408863553829550239e-008
      216      1425 1.3982050125333197838e-033
      216      1426 -2.9678589818076169679e-007
      216      1441 -4.7168774199903078842e-035
      216      1442 -3.0741817798673868423e-007
      216      1445 -1.4496045041331672072e-033
      216      1446 -3.2194820895858232144e-007
      216      1461 7.1566961373334375974e-034
      216      1462 1.075923835951635028e-008
      217      1401 -7.0327089506665753296e-033
      217      1402 -6.6475707976958176015e-007
      217      1405 1.3972892214668196906e-032
      217      1406 -0.054500673764267495991
      217      1421 -2.5857923599882452696e-034
      217      1422 -0.054644083292439860067
      217      1425 -1.4240920942666533395e-032
      217      1426 -0.054787711710823264188
      217      1441 7.0742305746666847276e-033
      217      1442 6.2827537821667084339e-007
      218      1401 -7.0044942473332437759e-034
      218      1402 -1.2077280110922100583e-008
      218      1405 1.3822220964668190274e-033
      218      1406 -3.1539840684291151656e-007
      218      1421 -5.1004525966548714523e-035
      218      1422 -3.2690462994820839134e-007
      218      1425 -1.4358480711999864035e-033
      218      1426 -3.4242135239607774046e-007
      218      1441 7.0851327093333518522e-034
      218      1442 1.1408863553828779307e-008
      219      1381 -7.0023224213333132767e-033
      219      1382 -7.0416233494043772856e-007
      219      1385 1.3912047642666818879e-032
      219      1386 -0.054259492954398892695
      219      1401 -2.1410756066745834467e-034
      219      1402 -0.054381294657728881936
      219      1405 -1.4157943587999921721e-032
      219      1406 -0.054503332792586726974
      219      1421 7.032708950666576698e-033
      219      1422 6.6475708047431317227e-007
      220      1381 -6.9353612153333145634e-034
      220      1382 -1.2796842094178735962e-008
      220      1385 1.3685315387333482817e-033
      220      1386 -3.3540368016609406277e-007
      220      1401 -4.6261941466746224771e-035
      220      1402 -3.4739691777659123941e-007
      220      1405 -1.4195756024666589481e-033
      220      1406 -3.6370752728660396877e-007
      220      1421 7.0044942473332446312e-034
      220      1422 1.2077280110926491258e-008
      221      1361 -6.9607484306667006706e-033
      221      1362 -7.4449519404462885519e-007
      221      1365 1.3828823414667246094e-032
      221      1366 -0.053976459889316437402
      221      1381 -2.5893128600053896611e-034
      221      1382 -0.054119263747950618892
      221      1385 -1.4097242042666811922e-032
      221      1386 -0.054262309603738949348
      221      1401 7.0023224213333146452e-033
      221      1402 7.0416233508788922402e-007
      222      1361 -6.8558776460000323832e-034
      222      1362 -1.3539102221289229307e-008
      222      1365 1.352777384866723564e-033
      222      1366 -3.5616695191142126504e-007
      222      1381 -5.0262852066720179509e-035
      222      1382 -3.691522198457884402e-007
      222      1385 -1.4056129474000151762e-033
      222      1386 -3.8659104854281170653e-007
      222      1401 6.9353612153333154187e-034
      222      1402 1.2796842094179718652e-008
      223      1341 -6.9288901493336651183e-033
      223      1342 -7.8805455421167291963e-007
      223      1345 1.3772100018666902057e-032
      223      1346 -0.053736869604846734805
      223      1361 -2.1660998866564192746e-034
      223      1362 -0.053858023059389116549
      223      1365 -1.4014170307998932572e-032
      223      1366 -0.05397943787009087252
      223      1381 6.9607484306666993021e-033
      223      1382 7.4449519380567069637e-007
      224      1341 -6.7864253680003264626e-034
      224      1342 -1.4338668148881300573e-008
      224      1345 1.3396923436000235517e-033
      224      1346 -3.7851276231665599433e-007
      224      1361 -4.5776348366566333679e-035
      224      1362 -3.9201936377384088773e-007
      224      1365 -1.3895736735332279798e-033
      224      1366 -4.1032336079656465621e-007
      224      1381 6.8558776460000315279e-034
      224      1382 1.3539102221287528623e-008
      225      1321 -6.897000541333331667e-033
      225      1322 -8.3390927299413497575e-007
      225      1325 1.3701158202666680125e-032
      225      1326 -0.053498148364710979008
      225      1341 -2.1682001199882722082e-034
      225      1342 -0.053618947529728823442
      225      1345 -1.394346057866608069e-032
      225      1346 -0.053740021823061645545
      225      1361 6.9288901493330547872e-033
      225      1362 7.8805455403776689116e-007
      226      1321 -6.7174407559999994382e-034
      226      1322 -1.5183613483100375554e-008
      226      1325 1.325352900533334885e-033
      226      1326 -4.0210260795756107342e-007
      226      1341 -4.5457835133217418147e-035
      226      1342 -4.1645018543219166223e-007
      226      1345 -1.3748778035999423055e-033
      226      1346 -4.3586743491216311776e-007
      226      1361 6.7864253679997277633e-034
      226      1362 1.433866814887871977e-008
      227      1301 -6.8553347166669576142e-033
      227      1302 -8.8073306007052307165e-007
      227      1305 1.3617735236667183884e-032
      227      1306 -0.053217658169298943938
      227      1321 -2.5955183699896570127e-034
      227      1322 -0.053359430614190461739
      227      1325 -1.388684396266668486e-032
      227      1326 -0.053501484001802983304
      227      1341 6.897000541333331667e-033
      227      1342 8.3390927301018116791e-007
      228      1301 -6.6396253926669488785e-034
      228      1302 -1.6049845426065541538e-008
      228      1305 1.3099290035333827478e-033
      228      1306 -4.2662434330058019877e-007
      228      1321 -4.9191808166567101235e-035
      228      1322 -4.4213200676638220229e-007
      228      1325 -1.3616234018666684824e-033
      228      1326 -4.628370618899628668e-007
      228      1341 6.717440755999998583e-034
      228      1342 1.5183613483100501285e-008
      229      1281 -6.8233783779999612705e-033
      229      1282 -9.313111802083592905e-007
      229      1285 1.3560799912666974136e-032
      229      1286 -0.052980778665815547734
      229      1301 -2.1727087466547150609e-034
      229      1302 -0.05310082814931543771
      229      1305 -1.3803603629999699602e-032
      229      1306 -0.05322118110153787468
      229      1321 6.85533471666635002e-033
      229      1322 8.8073306017720856542e-007
      230      1281 -6.5716700079999621081e-034
      230      1282 -1.6984021859430057107e-008
      230      1285 1.297128766266696495e-033
      230      1286 -4.5296864959089445399e-007
      230      1301 -4.4782809033219192902e-035
      230      1302 -4.690936579977559534e-007
      230      1305 -1.345921153533304946e-033
      230      1306 -4.9082372500482830946e-007
      230      1321 6.6396253926663604427e-034
      230      1322 1.604984542606504523e-008
      231      1261 -6.7899712506666831045e-033
      231      1262 -9.8450600040465158225e-007
      231      1265 1.3493883847999890031e-032
      231      1266 -0.052744904549824507545
      231      1281 -2.1963625766724045167e-034
      231      1282 -0.05286454464572086509
      231      1285 -1.3732713599333642755e-032
      231      1286 -0.052984503910536981386
      231      1301 6.8233783779999585335e-033
      231      1302 9.3131118051063485619e-007
      232      1261 -6.5028579233333491891e-034
      232      1262 -1.7971843053704264493e-008
      232      1265 1.2834883096666562084e-033
      232      1266 -4.8077241361093797286e-007
      232      1281 -4.4669089033387355751e-035
      232      1282 -4.9787511173696584188e-007
      232      1285 -1.331539236933362587e-033
      232      1286 -5.2090473702862208072e-007
      232      1301 6.5716700079999586869e-034
      232      1302 1.698402185943281989e-008
      233      1241 -6.7565270573334195176e-033
      233      1242 -1.0404129701657716112e-006
      233      1245 1.3426889801331846871e-032
      233      1246 -0.052510086362992994258
      233      1261 -2.1988825666744725938e-034
      233      1262 -0.052629296747500914355
      233      1265 -1.3666001154666555011e-032
      233      1266 -0.052748842573825900637
      233      1281 6.7899712506666831045e-033
      233      1282 9.8450600029102719457e-007
      234      1241 -6.4345214193334174727e-034
      234      1242 -1.9011423313287500049e-008
      234      1245 1.2699418601998582862e-033
      234      1246 -5.1018476821003655392e-007
      234      1261 -4.4357450933406645265e-035
      234      1262 -5.2830353623915403657e-007
      234      1265 -1.317654859666655756e-033
      234      1266 -5.5265978582575202651e-007
      234      1281 6.5028579233333483338e-034
      234      1282 1.7971843053703149454e-008
      235      1221 -6.7230448539999827852e-033
      235      1222 -1.0991637756077241028e-006
      235      1225 1.3359816571332662633e-032
      235      1226 -0.052276376805938676307
      235      1241 -2.2014753833219588596e-034
      235      1242 -0.052395136157988353443
      235      1245 -1.3599218428000131578e-032
      235      1246 -0.052514248014873587955
      235      1261 6.7565270573334195176e-033
      235      1262 1.0404129695026735625e-006
      236      1221 -6.3666574859999828099e-034
      236      1222 -2.010782863595888333e-008
      236      1225 1.2564887941999364256e-033
      236      1226 -5.4125733462373815603e-007
      236      1241 -4.4048136666559438849e-035
      236      1242 -5.6045468207542479932e-007
      236      1245 -1.3038667075333461987e-033
      236      1246 -5.8623046146318096899e-007
      236      1261 6.4345214193334157621e-034
      236      1262 1.9011423313280574893e-008
      237      1201 -6.6909383433333704687e-033
      237      1202 -1.1608836402495631424e-006
      237      1205 1.3288420643332257062e-032
      237      1206 -0.052043830965529794264
      237      1221 -2.1829063266724414393e-034
      237      1222 -0.052162117053692877433
      237      1225 -1.3532362844667640728e-032
      237      1226 -0.052280773461042664985
      237      1241 6.7230448539999786799e-033
      237      1242 1.0991637757547419174e-006
      238      1201 -6.3005544853333668449e-034
      238      1202 -2.1260756816338944106e-008
      238      1205 1.2427412490665655642e-033
      238      1206 -5.7408317967562990816e-007
      238      1221 -4.3547375766721461619e-035
      238      1222 -5.9442712988047658509e-007
      238      1225 -1.2901742002000922782e-033
      238      1226 -6.216886491675919535e-007
      238      1241 6.3666574859999793888e-034
      238      1242 2.0107828635960504604e-008
      239      1181 -6.6476396586666119744e-033
      239      1182 -1.2236919142913360581e-006
      239      1185 1.3208784650667923004e-032
      239      1186 -0.051769713031751277144
      239      1201 -2.6317009366568656674e-034
      239      1202 -0.05190890534109769
      239      1205 -1.3475332730000535111e-032
      239      1206 -0.052048474500091528039
      239      1221 6.6909383433333704687e-033
      239      1222 1.1608836399811146844e-006
      240      1181 -6.2246306006666170224e-034
      240      1182 -2.2443803563488706943e-008
      240      1185 1.2283303751334507704e-033
      240      1186 -6.0810332193654106506e-007
      240      1201 -4.7352250366573487574e-035
      240      1202 -6.3006562419729529276e-007
      240      1205 -1.2774805450667166852e-033
      240      1206 -6.5912620694099214321e-007
      240      1221 6.3005544853333668449e-034
      240      1222 2.1260756816335761115e-008
      241      1161 -6.6251946933333183412e-033
      241      1162 -1.2936983810043697907e-006
      241      1165 1.3163781013332644285e-032
      241      1166 -0.051582440267377689669
      241      1181 -1.7633138133376133286e-034
      241      1182 -0.051678314013994100518
      241      1185 -1.3381773983999627869e-032
      241      1186 -0.051774607799408026154
      241      1201 6.6476396586666119744e-033
      241      1202 1.223691914721981161e-006
      242      1161 -6.1684658813333177533e-034
      242      1162 -2.3755826226640587723e-008
      242      1165 1.2172062949332696402e-033
      242      1166 -6.4536916622944212095e-007
      242      1181 -3.9007200900040732141e-035
      242      1182 -6.676877832205314037e-007
      242      1185 -1.2615218651332988438e-033
      242      1186 -6.978785361904945164e-007
      242      1201 6.2246306006666170224e-034
      242      1202 2.2443803563494139865e-008
      243      1141 -6.5818212180000699868e-033
      243      1142 -1.3629226527887838838e-006
      243      1145 1.3069854985999446297e-032
      243      1146 -0.051310899481070856853
      243      1161 -2.6369181300092078485e-034
      243      1162 -0.051449049598172175157
      243      1165 -1.3336997760000952035e-032
      243      1166 -0.051587615060903223296
      243      1181 6.6251946933333142358e-033
      243      1182 1.293698381135775094e-006
      244      1141 -6.0935601273333995736e-034
      244      1142 -2.5070704145171717771e-008
      244      1145 1.2017128371332822978e-033
      244      1146 -6.8325653552282989124e-007
      244      1161 -4.6705336433417944833e-035
      244      1162 -7.0787986957384296875e-007
      244      1165 -1.2501800576000882513e-033
      244      1166 -7.4039247113602601824e-007
      244      1181 6.1684658813333143321e-034
      244      1182 2.3755826226642334729e-008
      245      1121 -6.5481501873332790486e-033
      245      1122 -1.4377027187893742788e-006
      245      1125 1.3016544304666285847e-032
      245      1126 -0.051083557215854086264
      245      1141 -2.2145588266532718374e-034
      245      1142 -0.051199729853568347326
      245      1145 -1.325742988599945151e-032
      245      1146 -0.05131635117168093646
      245      1161 6.5818212180000699868e-033
      245      1162 1.362922652251886968e-006
      246      1121 -6.028100347999951644e-034
      246      1122 -2.6487462245151219605e-008
      246      1125 1.1900037102666317777e-033
      246      1126 -7.2408958641853941502e-007
      246      1141 -4.2491685566542322831e-035
      246      1142 -7.495641949610559864e-007
      246      1145 -1.23571121379994941e-033
      246      1146 -7.8353935210349611589e-007
      246      1161 6.0935601273333987183e-034
      246      1162 2.5070704145164048152e-008
      247      1101 -6.5241794733333575961e-033
      247      1102 -1.5187748382385415913e-006
      247      1105 1.2961428779999017813e-032
      247      1106 -0.050900580504668453685
      247      1121 -1.7922597433414821558e-034
      247      1122 -0.050994701049342568144
      247      1125 -1.317605644466790869e-032
      247      1126 -0.051089308026731353185
      247      1141 6.5481501873332804171e-033
      247      1142 1.4377027192070089556e-006
      248      1101 -5.9718817940000223121e-034
      248      1102 -2.8028857265639633585e-008
      248      1105 1.178230663799910636e-033
      248      1106 -7.6793744164442612175e-007
      248      1121 -3.8368448766741797591e-035
      248      1122 -7.9436425346035435651e-007
      248      1125 -1.2212364289334480929e-033
      248      1126 -8.3003943539918068939e-007
      248      1141 6.0281003479999533546e-034
      248      1142 2.6487462245157572352e-008
      249      1081 -6.4792943706665794072e-033
      249      1082 -1.5987105046197727654e-006
      249      1085 1.287156476133402077e-032
      249      1086 -0.050633392391829623591
      249      1101 -2.6651748399882810859e-034
      249      1102 -0.050769784190925530687
      249      1105 -1.3135289113333982876e-032
      249      1106 -0.050906655604022327255
      249      1121 6.5241794733333507538e-033
      249      1122 1.5187748380767786271e-006
      250      1081 -5.8972722613332542571e-034
      250      1082 -2.9567640153045977534e-008
      250      1085 1.1634271642667293203e-033
      250      1086 -8.1261119180822020464e-007
      250      1101 -4.5930304566558982366e-035
      250      1102 -8.4171568259536236166e-007
      250      1105 -1.2105220538000594589e-033
      250      1106 -8.8005287070699773216e-007
      250      1121 5.9718817940000171804e-034
      250      1122 2.8028857265636993225e-008
      251      1061 -6.4552635160001291636e-033
      251      1062 -1.6879847870537693921e-006
      251      1065 1.2830481465333140945e-032
      251      1066 -0.050453640038601615947
